,Total
2474,0.007927202370388827
2475,0.007220440490505039
2476,0.007228866543405558
2477,0.006660621831980995
2478,0.008979622363639861
2479,0.007199270510523186
2480,0.007383251120702071
2481,0.008095528318522033
2482,0.007127016985647801
2483,0.007483206251270702
2484,0.00951358705996272
2485,0.008333005289972151
2486,0.009620923181653597
2487,0.00869635789175169
2488,0.006880855868113005
2489,0.008743554725489048
2490,0.008261292603142088
2491,0.008076590997189066
2492,0.008678717021714279
2493,0.007851487074416779
2494,0.007287249713796365
2495,0.008240630977728085
2496,0.0076889401642330005
2497,0.005696204942346654
2498,0.006460466922238919
2499,0.007785129906739954
2500,0.008653901929425237
2501,0.008295087564024011
2502,0.007812220421825234
2503,0.006402512066098391
2504,0.00787035050438522
2505,0.007106198175007289
2506,0.008158856485594536
2507,0.006510588345576617
2508,0.007483584300206474
2509,0.008048296664070918
2510,0.0062582246198295
2511,0.007185311042330212
2512,0.007418921150426315
2513,0.008005403523430071
2514,0.007549283885044337
2515,0.008916935939540977
2516,0.007887138094320697
2517,0.008901249075483834
2518,0.006629916054018739
2519,0.009415959915740086
2520,0.008060243635528985
2521,0.008483453790215667
2522,0.008931683762849614
2523,0.007758707154502997
2524,0.009649265273361234
2525,0.007210349145411191
2526,0.007464296767117446
2527,0.006412000935705915
2528,0.008170118837763123
2529,0.008215832681894561
2530,0.0092988036020746
2531,0.008462232562706899
2532,0.007317390413301758
2533,0.007982920608339945
2534,0.007543301769642583
2535,0.006935638318935608
2536,0.007278410174592605
2537,0.008274749384013309
2538,0.00782044393267919
2539,0.007942607493384643
2540,0.008759200222603089
2541,0.007803166919589337
2542,0.0070626404945344015
2543,0.009558270424582934
2544,0.0076399504891601225
2545,0.009495841646557052
2546,0.009004372400686992
2547,0.008734532441322142
2548,0.008541695749503897
2549,0.007123501557775717
2550,0.00928998839027484
2551,0.008534713707222051
2552,0.008508440407259212
2553,0.008541995569295949
2554,0.009646965556752445
2555,0.00892690600879566
2556,0.008779680671004384
2557,0.009073080437594253
2558,0.009126869884579968
2559,0.007690813658784542
2560,0.007770800017736473
2561,0.007941095086091877
2562,0.009545789843242777
2563,0.009334335810300845
2564,0.007849484263199829
2565,0.00957485350490689
2566,0.007033417494918263
2567,0.00948367858875595
2568,0.008162203932234319
2569,0.007903931815409434
2570,0.0074415904668505015
2571,0.008223157467656773
2572,0.009056095076966442
2573,0.006712957601687927
2574,0.005777610228107337
2575,0.007645815523411381
2576,0.008042593096143705
2577,0.007997121929332177
2578,0.006862803123955902
2579,0.007255818419863523
2580,0.008721824362095815
2581,0.009605148471422218
2582,0.007067366020430186
2583,0.007933187756353044
2584,0.008381153649204522
2585,0.008124086584046088
2586,0.009248557018877075
2587,0.008203408792491075
2588,0.008353674888310672
2589,0.009304485627498322
2590,0.007182802779732591
2591,0.007483232257055958
2592,0.008605409676826858
2593,0.008405854812607874
2594,0.008521497491113727
2595,0.008163808121510413
2596,0.009701542675409269
2597,0.007056385285027792
2598,0.00840900611746566
2599,0.006884753101825252
2600,0.007497154522758216
2601,0.007353123244551442
2602,0.007380839094142073
2603,0.007116828324951674
2604,0.008275413568732166
2605,0.008865608989813378
2606,0.009172612719472405
2607,0.007949060485432192
2608,0.007352139506543969
2609,0.007283921595950699
2610,0.009581177555931002
2611,0.008145474131200862
2612,0.007133478090424144
2613,0.007758745014684864
2614,0.008150659489119525
2615,0.008337667166799607
2616,0.007138760194773228
2617,0.008826446008068246
2618,0.00810513542754145
2619,0.007496420563675103
2620,0.007655565207032639
2621,0.008812013677655139
2622,0.007913603154752856
2623,0.00960116124807414
2624,0.0066028545003182365
2625,0.008584892118590304
2626,0.006331923052037192
2627,0.006468867427474189
2628,0.008335580870230692
2629,0.0081067378510459
2630,0.008447424508245658
2631,0.007604590268717476
2632,0.007224443375870424
2633,0.007578112253793561
2634,0.008479833863688863
2635,0.00790746429920067
2636,0.006554395806155683
2637,0.007794225641348905
2638,0.008798055572960505
2639,0.00910911945827305
2640,0.007848586689105607
2641,0.006985432634996502
2642,0.007831460599150113
2643,0.008077868494653362
2644,0.00769875726150176
2645,0.008087055557017143
2646,0.006037913425286117
2647,0.0061962601679797285
2648,0.010443196256833594
2649,0.008571732478664471
2650,0.009710976712115219
2651,0.0078074780445359475
2652,0.009506774479246234
2653,0.0073735087952900395
2654,0.007083113471705077
2655,0.009839417787304017
2656,0.007211393476190346
2657,0.007808765472223533
2658,0.007010978415187042
2659,0.007541605994464507
2660,0.00613257147933835
2661,0.008709457484637216
2662,0.007202261553359725
2663,0.008145618074493998
2664,0.008463619469702676
2665,0.007157363648815605
2666,0.007623684881217583
2667,0.008165684122791278
2668,0.009079100679513905
2669,0.0070159188674383454
2670,0.008524762900808842
2671,0.00943947469708552
2672,0.009103939864382172
2673,0.007688713928972775
2674,0.007762346330303274
2675,0.0061859174708871825
2676,0.008353424379513483
2677,0.0065562047292091795
2678,0.008011415943213786
2679,0.009037837716106892
2680,0.008083110866355162
2681,0.009023111163220465
2682,0.008266969337595412
2683,0.008149036891741589
2684,0.009297600938984815
2685,0.01007033280050739
2686,0.006766373021374466
2687,0.007323975343660392
2688,0.007521996177846793
2689,0.00867885895070752
2690,0.007648370598090434
2691,0.007774773958611231
2692,0.009877714562379153
2693,0.008402681278935958
2694,0.009720935867095543
2695,0.0085867622553394
2696,0.008305983289294305
2697,0.007514260457376228
2698,0.007167766963924682
2699,0.008359015132062426
2700,0.009550964549359225
2701,0.008638357513625232
2702,0.008975902289578548
2703,0.009876731021791065
2704,0.008238670046898069
2705,0.0072006070601007815
2706,0.009126625749941913
2707,0.008827742767214448
2708,0.006871793253587497
2709,0.007622847881388741
2710,0.008284658502817939
2711,0.00840703940158848
2712,0.008624860223203773
2713,0.007600138290045987
2714,0.008171343381242677
2715,0.008092250161057772
2716,0.007487224302175714
2717,0.006837807546049034
2718,0.008246741607016122
2719,0.010027290298567602
2720,0.008073012472919427
2721,0.00808090242871808
2722,0.009010777717946736
2723,0.008590016197121412
2724,0.00816001912062719
2725,0.008924902859583035
2726,0.006382945634260988
2727,0.007413767066785508
2728,0.007097271770631846
2729,0.006933556859080505
2730,0.007959009548528451
2731,0.00810320547029305
2732,0.009997283432094455
2733,0.008270545139298634
2734,0.007846363848899614
2735,0.007779117939102966
2736,0.007763182773077921
2737,0.007929515440376839
2738,0.007963993680662994
2739,0.008560595264631952
2740,0.008500559715056647
2741,0.009310408044030997
2742,0.006729388166223924
2743,0.008671114724698713
2744,0.006778695490103512
2745,0.008539063233365741
2746,0.01001013029580811
2747,0.00714207426287002
2748,0.006812442197440231
2749,0.008383834171112412
2750,0.00797536971883429
2751,0.006617903361138959
2752,0.007883104401250667
2753,0.008332505996025703
2754,0.007347733899178461
2755,0.0068512251329240536
2756,0.00796756390443265
2757,0.007264233598445293
2758,0.008527004285623672
2759,0.007399122460694461
2760,0.009784561169600449
2761,0.008551624735866624
2762,0.008481079953123038
2763,0.007163892426409279
2764,0.009898606168379995
2765,0.007260141884631281
2766,0.009947416275611553
2767,0.007964244007521902
2768,0.007271459837006906
2769,0.006648208503154252
2770,0.008635447229120083
2771,0.008000073172889545
2772,0.0074811906420561725
2773,0.009884073089193049
2774,0.006817297076913027
2775,0.008762217193677212
2776,0.007860172695407456
2777,0.008292666555794179
2778,0.008056697701832875
2779,0.00911560637414259
2780,0.007431394792558696
2781,0.009104638245155682
2782,0.008066863276392592
2783,0.009063079851958974
2784,0.006407948811570188
2785,0.008136710845199136
2786,0.008955887951390617
2787,0.007601894761604255
2788,0.008811947964049823
2789,0.00652334277493718
2790,0.007858005549618467
2791,0.007724687371558865
2792,0.008914705031645057
2793,0.008884239585962607
2794,0.0072931229176379075
2795,0.008447742476778755
2796,0.007569495751954262
2797,0.00851175122267947
2798,0.00806644712766436
2799,0.007095546672391435
2800,0.00821277278191163
2801,0.007985536978233093
2802,0.006223476788090826
2803,0.006637431379373082
2804,0.007664672505416054
2805,0.007231798403748344
2806,0.008411789132715288
2807,0.008097689874937135
2808,0.006738682969368131
2809,0.007142588082991029
2810,0.007605399449722383
2811,0.0077243242915007665
2812,0.007932479240597326
2813,0.009349601210444789
2814,0.006970665930144514
2815,0.008487825622669972
2816,0.008540988355317022
2817,0.007098773957346731
2818,0.010393300225240912
2819,0.00769180372497461
2820,0.006890544776773515
2821,0.007979222329920852
2822,0.009269145053422212
2823,0.007770431455638694
2824,0.008065591059121462
2825,0.008350697724049366
2826,0.008653126452698378
2827,0.00826554168437431
2828,0.007437306302426335
2829,0.0072490155145914495
2830,0.007458722552709604
2831,0.007434249971938549
2832,0.0075310255870749115
2833,0.008937176335263801
2834,0.008995152523347523
2835,0.006693784401368271
2836,0.008262491002807655
2837,0.009044704772752352
2838,0.007459591246461063
2839,0.008144184416757386
2840,0.007407290639204082
2841,0.009947372746338619
2842,0.009923997767445576
2843,0.006987404919163876
2844,0.008248865276455427
2845,0.008034948970606817
2846,0.007513410549856072
2847,0.009143612835282764
2848,0.007915538257562488
2849,0.009777635772024694
2850,0.007012021960359181
2851,0.0069654404345627745
2852,0.0071287652510126556
2853,0.007621747695758901
2854,0.00755570018207601
2855,0.008134562281024342
2856,0.008351719472397018
2857,0.008692550049706807
2858,0.008835841134186204
2859,0.007959763079900947
2860,0.00796801260128457
2861,0.006864997611781679
2862,0.010030262574162334
2863,0.008218182739253031
2864,0.00819903936366179
2865,0.006972530309956074
2866,0.006648655483003292
2867,0.007396819470691624
2868,0.008744889997784035
2869,0.009206524895714698
2870,0.007188068809434273
2871,0.008606835927721065
2872,0.008039165837959527
2873,0.007376566518260324
2874,0.00838417584643735
2875,0.007449525518233887
2876,0.008298129261672697
2877,0.007419780187553357
2878,0.008626872638096956
2879,0.007318012767590625
2880,0.008062242394605058
2881,0.009172449751606533
2882,0.00944199621027471
2883,0.007958055204278839
2884,0.007991902962402934
2885,0.006020764511470377
2886,0.00777336220755331
2887,0.00803314073687463
2888,0.00696703760037588
2889,0.007351477538900199
2890,0.008889162051199467
2891,0.0072666705427392704
2892,0.006531870071679944
2893,0.007213577798539686
2894,0.009031212073135597
2895,0.007974314112454934
2896,0.007645306460907162
2897,0.008144197742788547
2898,0.008790451468080381
2899,0.007608283437307435
2900,0.009175884873146259
2901,0.006003301851227742
2902,0.00681579119182514
2903,0.008722162721743323
2904,0.00685431678338555
2905,0.010076060345224633
2906,0.008367160295136117
2907,0.0090552457731216
2908,0.007038593262481022
2909,0.007809947742807368
2910,0.008476825514547474
2911,0.009017164240615626
2912,0.0060385868283621864
2913,0.0076419036525203834
2914,0.007034264902282246
2915,0.00782375422606492
2916,0.006468653895963194
2917,0.00809563006196265
2918,0.006753175769327825
2919,0.008836281941249947
2920,0.006862620614846539
2921,0.009375873116635881
2922,0.006995822156859861
2923,0.007751017408922646
2924,0.007891148053844032
2925,0.007969270388751204
2926,0.008054664014683303
2927,0.0075727591603629955
2928,0.00897548152081254
2929,0.008147384547541974
2930,0.008410398416219069
2931,0.008744037137510775
2932,0.006950248300604032
2933,0.007477564372361805
2934,0.0065079496407750735
2935,0.007381037601682775
2936,0.0070274205300266054
2937,0.00864878210249591
2938,0.008677957825678002
2939,0.008526211838764716
2940,0.007531236025141025
2941,0.007426464218343273
2942,0.006292662415246671
2943,0.009233442010379329
2944,0.0075487444836384145
2945,0.007837329573272815
2946,0.008210205053933326
2947,0.007852192879703904
2948,0.008171625188784799
2949,0.006825139654270698
2950,0.009550521289122331
2951,0.008489443909372674
2952,0.0082132758350463
2953,0.008022917778816443
2954,0.0070894421523944335
2955,0.008873046790812005
2956,0.009512138929701767
2957,0.0074838490364949675
2958,0.006388722140693559
2959,0.009090862139056743
2960,0.009797389878471521
2961,0.009567738071844776
2962,0.007080253574942264
2963,0.007402903480712177
2964,0.008607765179122942
2965,0.007287908318689354
2966,0.008189574962213014
2967,0.008749741471973795
2968,0.00764486979282721
2969,0.007050738787555848
2970,0.0059953876376297585
2971,0.009161534862623756
2972,0.007583926856815112
2973,0.008749504241709387
2974,0.009313294491307328
2975,0.008343951377632906
2976,0.008221979611373154
2977,0.008342314150629516
2978,0.008249984155355779
2979,0.006900606827398783
2980,0.006433866731966195
2981,0.00861897958571638
2982,0.008340550236273411
2983,0.007459159058220278
2984,0.006973710993031264
2985,0.008514911695442497
2986,0.007971913592391626
2987,0.0067455114059776534
2988,0.0077127841980086705
2989,0.008112268969592615
2990,0.008868583549812313
2991,0.008287735714458604
2992,0.007056521039751535
2993,0.007146205197067329
2994,0.008092555585941645
2995,0.00811408985440135
2996,0.006783048792558029
2997,0.006685084759999438
2998,0.01026069780968501
2999,0.007505371284636516
3000,0.006613268331809486
3001,0.0079833295196997
3002,0.008380396501132236
3003,0.008069887207234797
3004,0.008400741293041945
3005,0.007828454665749315
3006,0.0072267716761118565
3007,0.007172066143731414
3008,0.008107486732170115
3009,0.00841003412399189
3010,0.008311234805855973
3011,0.007257802483255603
3012,0.008671162007925379
3013,0.007702154268999304
3014,0.008735997476385066
3015,0.00790451175512541
3016,0.007852472006790446
3017,0.008567743029423655
3018,0.007847092303009258
3019,0.007717120001842117
3020,0.007534231779319877
3021,0.007224606264764935
3022,0.008598042100817844
3023,0.00674008602628445
3024,0.007751246096129774
3025,0.008151121914125902
3026,0.007621774586186447
3027,0.007136114264388167
3028,0.0077532960189766525
3029,0.008057214481747097
3030,0.008946386212485637
3031,0.008025622820277335
3032,0.008098080986665469
3033,0.00842968960540008
3034,0.007467298844047467
3035,0.008320608553824993
3036,0.007502060724106833
3037,0.006470030795567568
3038,0.008319943930910042
3039,0.007594174363939185
3040,0.0072081117617230316
3041,0.008690208899662863
3042,0.007757292504532288
3043,0.006751919157638798
3044,0.006419595253274114
3045,0.0075441197048497464
3046,0.008724014452627252
3047,0.008391268587748274
3048,0.0084984290789501
3049,0.008161145183846644
3050,0.008255380256940562
3051,0.008935299973804985
3052,0.00735424424496437
3053,0.007496941505780511
3054,0.009408437505166201
3055,0.008014360316531887
3056,0.007638716556140083
3057,0.006209704650006318
3058,0.009210510631717937
3059,0.009479545390841271
3060,0.00782345369281445
3061,0.007343234373120877
3062,0.007529616514036939
3063,0.007468350129973085
3064,0.007826217623163368
3065,0.009872727127042982
3066,0.007211915308936167
3067,0.008813067827716865
3068,0.009346665989903694
3069,0.009254491546415193
3070,0.008493273068099985
3071,0.007660901523705248
3072,0.009216987619459579
3073,0.007890627335309753
3074,0.0067473181794203245
3075,0.006679431163451157
3076,0.008101821710883483
3077,0.008415438105990105
3078,0.007320242817049693
3079,0.009593230074584345
3080,0.009536183883905184
3081,0.009034779299649132
3082,0.008638229191677931
3083,0.008037386895649352
3084,0.009233853415219756
3085,0.007924433622876637
3086,0.007961003490413595
3087,0.008353439807263687
3088,0.009492781298324777
3089,0.00902724580721909
3090,0.007631453673012635
3091,0.007169219300404411
3092,0.008400823237854434
3093,0.007434863997893528
3094,0.0075323610680998986
3095,0.008579865203484575
3096,0.007974983822823089
3097,0.00925222207812769
3098,0.007249724230760854
3099,0.008016551296804552
3100,0.0067148593451987915
3101,0.0067346065575112635
3102,0.007025529526512949
3103,0.006983007202432552
3104,0.007553624924329351
3105,0.008652218596481378
3106,0.006269159209647475
3107,0.006826362843333137
3108,0.006662217597133884
3109,0.008330318704376784
3110,0.008413401156567194
3111,0.009038392747966823
3112,0.006945834491037922
3113,0.010472616095168212
3114,0.006933073456212303
3115,0.0072651771198679795
3116,0.00779524675921453
3117,0.008740538835253855
3118,0.007880757178693684
3119,0.00726556818663591
3120,0.007398193104168732
3121,0.007101872867889535
3122,0.009046351606269556
3123,0.0069397035662881155
3124,0.009173190576496052
3125,0.007318424658187879
3126,0.007145310367218794
3127,0.008384049758566218
3128,0.007361829836927665
3129,0.007765571738798064
3130,0.009462088534037152
3131,0.006570311269433541
3132,0.007793089548757626
3133,0.008344178339825623
3134,0.008376713864300455
3135,0.008746512442230656
3136,0.008660119545026988
3137,0.00823108022455483
3138,0.0075981675900838345
3139,0.006522259399634058
3140,0.007839482200906184
3141,0.007742227505639872
3142,0.007879508525323375
3143,0.007714750181478592
3144,0.00845248014557405
3145,0.00780550878185005
3146,0.00863236017004274
3147,0.008043763179439679
3148,0.008020057764314557
3149,0.008466438358800774
3150,0.005731490131087246
3151,0.00878349879885629
3152,0.009057181891879384
3153,0.008804911707092404
3154,0.006596189850858825
3155,0.007944196747873892
3156,0.008117808231092948
3157,0.008242289192682429
3158,0.00818164783813927
3159,0.009689191039667082
3160,0.007636606059052269
3161,0.008497676342514058
3162,0.0071730107327118535
3163,0.007044358269487648
3164,0.0090462119674889
3165,0.007246266957813759
3166,0.008552280912999501
3167,0.008542083820796537
3168,0.007458266429401211
3169,0.009387020967210112
3170,0.008730788842135661
3171,0.007994549833701991
3172,0.008998909536800328
3173,0.008520440724264756
3174,0.010051740566262086
3175,0.008266864423319347
3176,0.00819982120561474
3177,0.007311458826581074
3178,0.007887685647217455
3179,0.007437466324279315
3180,0.008978993443479275
3181,0.00628156825882875
3182,0.008003745064137799
3183,0.007004137202588349
3184,0.007503486752838661
3185,0.00747793384069628
3186,0.006272555045404672
3187,0.008642246446128023
3188,0.008280736187347239
3189,0.008699251034460813
3190,0.008712136759100167
3191,0.007769193144827484
3192,0.007610719189393418
3193,0.008088304191500261
3194,0.008627282943012876
3195,0.009133373352889173
3196,0.007862346166336602
3197,0.0074940188814498696
3198,0.006673265650106935
3199,0.007220253685602282
3200,0.006914386021304139
3201,0.007692568066273681
3202,0.007955641816633484
3203,0.009148664866406125
3204,0.006007801416804615
3205,0.006011837576412521
3206,0.007192361390403945
3207,0.009906139743060371
3208,0.008122545524610537
3209,0.008957731837800223
3210,0.007412214844730388
3211,0.006356051124218757
3212,0.00827413445634957
3213,0.009144168263832696
3214,0.008470515395315683
3215,0.00845641576968871
3216,0.007637817697092748
3217,0.007615942297077838
3218,0.007763721719424433
3219,0.007458006192983667
3220,0.009122513895316259
3221,0.007579461912485262
3222,0.00882753082209086
3223,0.007720703119351586
3224,0.008589632098389243
3225,0.008468398209631502
3226,0.009380853982357884
3227,0.008788106917673453
3228,0.008036539735355036
3229,0.007921139001652767
3230,0.00784810619104899
3231,0.0064409854137083295
3232,0.008219419597736505
3233,0.007209113574751725
3234,0.007759076627372318
3235,0.007061891731468838
3236,0.008298161546927134
3237,0.007937872534276554
3238,0.007411875150651143
3239,0.007323023316413847
3240,0.0077995468568967455
3241,0.006891926367937643
3242,0.00886085418335339
3243,0.006049570757234956
3244,0.008555393135540056
3245,0.007885921632149741
3246,0.009130663364999876
3247,0.007837080820359346
3248,0.00871917260138501
3249,0.008122381681334273
3250,0.008500963244974284
3251,0.008900375045632496
3252,0.007454809683884316
3253,0.007849513437028418
3254,0.006664616512022275
3255,0.008464546848001532
3256,0.00654785231834191
3257,0.0073626122235061755
3258,0.007147223661236636
3259,0.007914726306853418
3260,0.0073555067482969135
3261,0.00726928480688739
3262,0.008260476200732668
3263,0.010100664519537866
3264,0.00777634642967147
3265,0.008197185067426109
3266,0.00913935021179026
3267,0.007429357691132627
3268,0.007412949032994073
3269,0.006946846322996081
3270,0.008579376662375685
3271,0.008760732470192153
3272,0.008123704441785187
3273,0.008065459291315436
3274,0.008576287958202054
3275,0.00599357830114295
3276,0.00873080430471439
3277,0.007851416526705905
3278,0.008363824859648818
3279,0.006138662345202371
3280,0.0071084274548561905
3281,0.00783062098731866
3282,0.008418057331652042
3283,0.00675073893312085
3284,0.009066151771847945
3285,0.006608429503506165
3286,0.008133260748832565
3287,0.008912604911751354
3288,0.009073226750482274
3289,0.0059874473062412345
3290,0.008375556687797825
3291,0.006977922936588092
3292,0.007767808882145554
3293,0.006545948453526764
3294,0.007376467768456017
3295,0.007693645033007431
3296,0.009484711645043598
3297,0.007836925801540896
3298,0.009212957003457024
3299,0.007733232190999152
3300,0.010042769663359857
3301,0.007873186976118197
3302,0.006381575517421663
3303,0.006646669476496161
3304,0.00672119447409718
3305,0.007295949274504059
3306,0.00946763279882445
3307,0.006858652372155386
3308,0.00677987619199241
3309,0.0073816190331528215
3310,0.007489466490365996
3311,0.008209376981391552
3312,0.007662181949275751
3313,0.008654383281166602
3314,0.007382611399320872
3315,0.007494501944297148
3316,0.007866348779628623
3317,0.008158814418124384
3318,0.008821410963276256
3319,0.006750687646158165
3320,0.007003861643375837
3321,0.007804773034498225
3322,0.006624531309549247
3323,0.008790313509619053
3324,0.009263666356666787
3325,0.00853741666855338
3326,0.00811628800568626
3327,0.007307257877322783
3328,0.009006436143653488
3329,0.008648458231933852
3330,0.008913222756863385
3331,0.008608463589385693
3332,0.008221307120885327
3333,0.007814381178640266
3334,0.008830415397802589
3335,0.009465523313687815
3336,0.006503596195514381
3337,0.009434575104869817
3338,0.008133015136002234
3339,0.009775494760375064
3340,0.008638314711952814
3341,0.009106828696621397
3342,0.008679407316080865
3343,0.0084516825126815
3344,0.0072990140682140025
3345,0.007076376006771791
3346,0.007532934864459008
3347,0.006504221791974872
3348,0.008307759487907717
3349,0.00804534874978173
3350,0.00929153421179111
3351,0.0085916723730712
3352,0.00843306556183413
3353,0.007159190001615556
3354,0.007455757292571362
3355,0.00930225509578637
3356,0.007208307688545622
3357,0.008247116754614281
3358,0.007363084304733541
3359,0.008830317044159562
3360,0.006567816493772896
3361,0.007985316279673901
3362,0.008057072290993126
3363,0.008637759627343027
3364,0.007038512520002805
3365,0.0071303311178714315
3366,0.007022239993238757
3367,0.007812681405018979
3368,0.00793291612868233
3369,0.0089451951469747
3370,0.009954145701464953
3371,0.006423432633783046
3372,0.008315996258397556
3373,0.008143256134706598
3374,0.006964659029287889
3375,0.007224358890749016
3376,0.006924562198183183
3377,0.008479666842135981
3378,0.007426757554030443
3379,0.007648644100046942
3380,0.00785543344394178
3381,0.0066366611205970856
3382,0.00930857594318698
3383,0.007777771899352085
3384,0.0076983671192162335
3385,0.008266397484108994
3386,0.0073411218355470525
3387,0.00803136770538955
3388,0.008038103672014022
3389,0.0072165502370984454
3390,0.008387570987584511
3391,0.008402114239766462
3392,0.007973285509908074
3393,0.007832319996879299
3394,0.008455427499839024
3395,0.007931069654524024
3396,0.008125353776795657
3397,0.007318378989962035
3398,0.008119929013062901
3399,0.006965687519284992
3400,0.008522696036331719
3401,0.007178878205984697
3402,0.006730685150396534
3403,0.006747144909759162
3404,0.008528592184861903
3405,0.0073452293896647545
3406,0.008638838955654232
3407,0.007305724370274647
3408,0.008075852869665945
3409,0.008668128429109523
3410,0.008135362008404472
3411,0.008760012807693365
3412,0.008109619418792418
3413,0.007668295413383557
3414,0.007146524508501922
3415,0.00807352057797893
3416,0.008203974088058895
3417,0.00802239344060068
3418,0.008720825986454506
3419,0.007929880389531626
3420,0.00963713794586038
3421,0.008228703325426783
3422,0.00865509459407068
3423,0.008779274858754543
3424,0.008227688616490607
3425,0.0066228698630231685
3426,0.0072477571865110935
3427,0.007972642660695708
3428,0.010254973083858412
3429,0.007597089219695248
3430,0.006934874421235124
3431,0.009219078575254756
3432,0.008549894528107548
3433,0.008247451333485548
3434,0.008733681877912809
3435,0.006010616911738815
3436,0.007667893179952529
3437,0.009208564031680702
3438,0.008279146894470398
3439,0.008326797881762656
3440,0.007267417001175513
3441,0.009433894450490265
3442,0.007529635781045856
3443,0.007279886666784906
3444,0.007910122989611417
3445,0.007709267872117421
3446,0.008322135772465841
3447,0.009430877612496912
3448,0.008858616251601208
3449,0.008929046824774611
3450,0.00742244116195394
3451,0.007645558874665949
3452,0.008601105885319007
3453,0.007188198001076231
3454,0.007612178814695336
3455,0.00746914499626072
3456,0.007865096153018423
3457,0.008964251351177292
3458,0.009197918511516197
3459,0.008659187368788497
3460,0.007825647567318105
3461,0.00772687875039961
3462,0.006465847763558527
3463,0.006569312994805426
3464,0.008852055938320134
3465,0.009441606501882246
3466,0.008060163803999926
3467,0.00784002769330985
3468,0.00859688556511734
3469,0.008287218145126183
3470,0.007236827775442585
3471,0.007294140990786666
3472,0.006484860581408965
3473,0.009756471800677353
3474,0.008302479384099394
3475,0.0096630457612875
3476,0.008601018133521245
3477,0.007052705987572396
3478,0.007462434765493709
3479,0.008281487245538682
3480,0.008489964040654377
3481,0.007352734330117235
3482,0.006913621237745014
3483,0.00887021941747252
3484,0.007927043141143099
3485,0.007895863915436521
3486,0.008183159269349705
3487,0.008087672996403903
3488,0.007596856765879312
3489,0.0074332582194642305
3490,0.007926134372195002
3491,0.007569675265473417
3492,0.005977679245268006
3493,0.007427789363902787
3494,0.008496009323285519
3495,0.0063997628291796015
3496,0.008623582541678927
3497,0.00794835669786245
3498,0.007497958328522381
3499,0.008207517400398637
3500,0.009431811778084592
3501,0.00780585274096251
3502,0.008498625224135314
3503,0.00789461763050269
3504,0.00996729007834447
3505,0.006743328862499531
3506,0.0089247353102113
3507,0.009727419737009847
3508,0.008654189169937735
3509,0.008981424111069775
3510,0.00982973126867076
3511,0.008286624887933587
3512,0.008695735131564235
3513,0.007396981793001714
3514,0.008569302240556138
3515,0.007932949872607736
3516,0.008685366283445805
3517,0.007364296754015436
3518,0.008175511009493396
3519,0.008400728340328645
3520,0.008935935134094427
3521,0.007212177104318981
3522,0.009060749930554238
3523,0.008045714473043855
3524,0.006741216356008487
3525,0.007276764493392381
3526,0.009790440286326568
3527,0.008168147549906425
3528,0.006755405933725135
3529,0.007075816218804758
3530,0.00828293537202902
3531,0.008954058082275168
3532,0.009635987041156212
3533,0.00689142927071579
3534,0.008868608685090592
3535,0.006377397055677933
3536,0.00852058489699101
3537,0.006779027448586456
3538,0.007419206419954805
3539,0.008686280608592074
3540,0.00827096405207191
3541,0.008438644628659283
3542,0.00711016403586818
3543,0.006945851338938299
3544,0.0086149699196434
3545,0.006826317206866608
3546,0.007920316052453334
3547,0.008670969244128874
3548,0.008763485156043666
3549,0.009313459242244082
3550,0.006623254262922847
3551,0.008087944456438702
3552,0.007432095132635045
3553,0.007615430238173945
3554,0.006676312991307521
3555,0.007264740543621843
3556,0.006401973647135091
3557,0.007391803219923563
3558,0.00712156319966167
3559,0.0091298971640284
3560,0.008046679929639328
3561,0.00866735810512589
3562,0.007931265808013059
3563,0.007725487181221036
3564,0.00830872182692672
3565,0.008647412502083783
3566,0.008239549622242498
3567,0.007408476942816509
3568,0.008518219116276076
3569,0.008393602301794707
3570,0.00832624964975362
3571,0.009038024973198007
3572,0.008306367867888827
3573,0.007992753177634374
3574,0.0074600793815728355
3575,0.006521982266601178
3576,0.007524676436764929
3577,0.009059756407259522
3578,0.009779692106619374
3579,0.007461127603170137
3580,0.0069227357837021355
3581,0.008060927561133784
3582,0.007431054465349564
3583,0.008163400491886644
3584,0.007793151568398499
3585,0.008718438919535339
3586,0.007955015425204139
3587,0.007754604524395088
3588,0.00711580016227293
3589,0.00685877687474741
3590,0.007846093441459617
3591,0.008457753372731625
3592,0.006807306421983268
3593,0.006162705009086526
3594,0.006564509813571402
3595,0.008618943878741254
3596,0.007220666259990403
3597,0.009299957472045253
3598,0.00862327545746963
3599,0.00805519212146951
3600,0.007227479250397231
3601,0.007231724542195479
3602,0.00829033960096833
3603,0.00819833846811696
3604,0.008139599160225762
3605,0.0075913199710872506
3606,0.008786947995996332
3607,0.008259569965906743
3608,0.007703166651586407
3609,0.00924505535147667
3610,0.009360275662146644
3611,0.006469445432585151
3612,0.007096713918812607
3613,0.008078023888702164
3614,0.007311453172537428
3615,0.008149441699747583
3616,0.006388419314074512
3617,0.008512988285460626
3618,0.0070558309333404075
3619,0.007283726057188
3620,0.006194783060316811
3621,0.009212532630070979
3622,0.008213027853862392
3623,0.008436639334355716
3624,0.008799497253482788
3625,0.00956230143475226
3626,0.009056361703154202
3627,0.008063679335319176
3628,0.007564954464073062
3629,0.008508500895213163
3630,0.006866331484589639
3631,0.009244142385252754
3632,0.007866562024887615
3633,0.006993576034372097
